,Features,Importances
2750,PF3D7_1014600,0.00030854820339092114
4108,PF3D7_1307900,0.00030780977430788775
5024,PF3D7_1428400,0.0003069517428531698
2284,PF3D7_0905600,0.0003067622848695073
3365,PF3D7_1137300,0.0003067330721268346
2359,PF3D7_0913200,0.00030638343015786844
1553,PF3D7_0628100,0.0003061832555896281
4483,PF3D7_1345600,0.0003059188869545541
826,PF3D7_0412300,0.0003053709281278091
5532,PF3D7_1479400,0.0003053277521417089
3785,PF3D7_1229600,0.000304898695112523
3187,PF3D7_1119400,0.0003045654963748301
1729,PF3D7_0714900,0.0003043857681825463
1540,PF3D7_0626800,0.00030438487876760804
343,PF3D7_0210300,0.0003040538551186747
544,PF3D7_0307800,0.0003034426814020483
5316,PF3D7_1457600,0.0003032784465315413
2464,PF3D7_0923700,0.0003031085907525047
3348,PF3D7_1135600,0.0003030573525021956
2913,PF3D7_1031000,0.0003024954266658565
238,PF3D7_0115200,0.0003024055622583306
1512,PF3D7_0624100,0.00030201302320447736
4912,PF3D7_1416500,0.0003017557708354477
1794,PF3D7_0721400,0.000301389392378598
5034,PF3D7_1429400,0.0003010564365217935
5329,PF3D7_1458900,0.00030086375491941643
3962,PF3D7_1247800,0.00030052067744798977
3094,PF3D7_1110000,0.0003004165215234372
2279,PF3D7_0905100,0.00030034277112349106
1863,PF3D7_0728700,0.0003001203863463716
65,MAL6.739654.739774....kr..,0.00030011819952890077
2637,PF3D7_1003200,0.00029965582077252396
728,PF3D7_0402100,0.0002994692550269322
3294,PF3D7_1130200,0.0002993636495120378
1071,PF3D7_0512000,0.00029922774853608907
3273,PF3D7_1128000.1,0.00029861615400163244
1950,PF3D7_0805100,0.0002983477983474464
2712,PF3D7_1010800,0.0002981028403188866
4502,PF3D7_1347500,0.00029805741064479514
620,PF3D7_0315500,0.00029803731044205826
444,PF3D7_0220400,0.0002979560717995536
4184,PF3D7_1315500,0.0002979523870154345
3752,PF3D7_1226300,0.00029793507336817144
1215,PF3D7_0526400,0.0002979007588453995
1040,PF3D7_0508800,0.00029780030285586585
2592,PF3D7_0936500,0.0002974465459554982
5373,PF3D7_1463300,0.00029699812063782387
3337,PF3D7_1134500,0.0002969364202984239
1487,PF3D7_0621600,0.00029691609238600644
2729,PF3D7_1012500,0.0002969072354925648
4672,PF3D7_1364900,0.000296834170548388
2792,PF3D7_1018800,0.0002963619947325023
1977,PF3D7_0807800,0.00029623270015590114
4855,PF3D7_1410800,0.00029486220553764356
4513,PF3D7_1348600,0.00029449393860240614
4738,PF3D7_1372400,0.0002943731862154511
3926,PF3D7_1244200,0.0002941410486607105
2097,PF3D7_0820100,0.0002938880400169661
2036,PF3D7_0813800,0.0002937232496987743
1528,PF3D7_0625600,0.00029336870349745263
3982,PF3D7_1249800,0.0002932058455605745
4037,PF3D7_1300500,0.0002931795123808096
3598,PF3D7_1210600,0.00029284758448048853
3491,PF3D7_1150300,0.0002926666913115156
3445,PF3D7_1145300,0.000291842208094835
3755,PF3D7_1226600,0.0002910127915500135
3389,PF3D7_1139700,0.00029097169235544495
871,PF3D7_0417300,0.0002901919744794715
3300,PF3D7_1130800,0.0002901602614156441
1901,PF3D7_0732900,0.00028991699590642957
1835,PF3D7_0725500,0.00028985866818337933
4732,PF3D7_1371700,0.0002895042987142803
79,MAL8.1288139.1288201....k.,0.00028946217254242565
2892,PF3D7_1028900,0.00028938887250174356
2347,PF3D7_0911900,0.0002890648059425966
2598,PF3D7_0937100,0.0002890197091784618
3342,PF3D7_1135000.1,0.00028865493476245543
4267,PF3D7_1323800,0.00028861921150783923
2586,PF3D7_0935900,0.00028858628340784826
5216,PF3D7_1447600,0.0002882179892870122
4993,PF3D7_1425400,0.0002871107253979813
1276,PF3D7_0532900,0.00028669891983300875
5335,PF3D7_1459500,0.00028667463094034793
3928,PF3D7_1244400,0.00028628355688364713
5326,PF3D7_1458600,0.00028607028764617286
1940,PF3D7_0804000,0.00028544471823892855
741,PF3D7_0403600,0.0002851886829810809
3135,PF3D7_1114100.1,0.00028483355652065754
5118,PF3D7_1437800,0.0002842395180016899
1229,PF3D7_0527800,0.00028337715374281375
558,PF3D7_0309200,0.0002830256247615172
5431,PF3D7_1469100,0.0002827342859230633
1445,PF3D7_0617400,0.0002821284975764728
3703,PF3D7_1221400,0.0002819576024136941
3086,PF3D7_1109200,0.00028128995307643006
280,PF3D7_0203900,0.00028095919003902456
1269,PF3D7_0532200,0.0002805806786388581
5270,PF3D7_1453000,0.00028053168196288903
5165,PF3D7_1442500,0.00028033414935887355
2918,PF3D7_1031500,0.0002799386510571259
1807,PF3D7_0722700,0.0002796124243464402
3259,PF3D7_1126600,0.0002795420819518088
3915,PF3D7_1243100,0.00027906332687639815
4099,PF3D7_1307000,0.00027890648521011703
4188,PF3D7_1315900,0.00027837001359652213
1015,PF3D7_0506300,0.00027805473122333277
1779,PF3D7_0719900,0.0002774907686678123
5134,PF3D7_1439400,0.00027739969231955813
3106,PF3D7_1111200,0.00027725192014597347
3558,PF3D7_1206700,0.0002771479057709037
3573,PF3D7_1208200,0.0002771119424990728
4920,PF3D7_1417300,0.0002768897786907498
5040,PF3D7_1430000,0.0002768760884958434
584,PF3D7_0311700,0.00027670044692159614
3207,PF3D7_1121400,0.00027664405415431514
13,MAL11.228710.228826.b.gk...,0.00027657736075746613
1662,PF3D7_0707700,0.00027654657085227324
1332,PF3D7_0606200,0.0002761255529297875
1253,PF3D7_0530200,0.00027585307139567963
2925,PF3D7_1032200,0.00027563930527954036
4754,PF3D7_1400700,0.00027561921422699975
2511,PF3D7_0928400,0.0002755479045508818
1683,PF3D7_0709800,0.0002754324695403459
2370,PF3D7_0914300,0.00027539936834015244
3357,PF3D7_1136500.1,0.0002748542282726991
3235,PF3D7_1124200,0.00027484744101765723
2404,PF3D7_0917700,0.0002746445310564756
1855,PF3D7_0727900,0.00027448952750594376
4253,PF3D7_1322400,0.0002744218900154573
3930,PF3D7_1244600,0.0002736107806717151
481,PF3D7_0301500,0.00027359352100842524
2847,PF3D7_1024300,0.00027303630739136393
3665,PF3D7_1217600,0.0002728493933825745
4839,PF3D7_1409200.1,0.0002727096818348702
2292,PF3D7_0906400,0.00027261149944998
5199,PF3D7_1445900,0.0002723795108369575
4215,PF3D7_1318600,0.0002721280690306356
2512,PF3D7_0928500,0.0002718029392860188
2543,PF3D7_0931600,0.00027151896383113757
4733,PF3D7_1371800,0.000271108717660684
1597,PF3D7_0700400,0.0002710964328806901
1606,PF3D7_0701800,0.0002710157510585184
3454,PF3D7_1146200,0.00027101320519233314
4576,PF3D7_1354900,0.0002709886582438951
5495,PF3D7_1475500,0.0002703690339529787
4634,PF3D7_1361100,0.0002700319297092027
5363,PF3D7_1462300,0.0002699242559543505
4102,PF3D7_1307300,0.00026979078322256434
1306,PF3D7_0603600,0.00026966149929232117
1066,PF3D7_0511500,0.0002696035853125369
4729,PF3D7_1370900,0.0002694966757219675
488,PF3D7_0302200,0.00026948007092097867
2776,PF3D7_1017200,0.0002693385117307702
3535,PF3D7_1204300,0.00026919556418607374
64,MAL6.588905.588953....k...,0.00026820563128608453
4636,PF3D7_1361300,0.0002676468607085124
4785,PF3D7_1403900,0.00026741599785757783
2891,PF3D7_1028800,0.00026734235489833094
107,PF3D7_0101000,0.0002669310500655003
998,PF3D7_0504600,0.00026669988682144117
4408,PF3D7_1338000,0.00026669393257826535
1303,PF3D7_0603300,0.0002665905086960954
374,PF3D7_0213400,0.00026617588016944173
701,PF3D7_0323600,0.0002660365780417456
1808,PF3D7_0722800,0.0002656244431791997
3442,PF3D7_1145000,0.0002653320938377641
2402,PF3D7_0917500,0.0002652617598461129
4364,PF3D7_1333500,0.0002651732137180489
1421,PF3D7_0615000,0.00026473395420250397
4715,PF3D7_1369200,0.00026446629108120584
4748,PF3D7_1400100,0.00026381739155043147
3582,PF3D7_1209100,0.0002636298529097469
5064,PF3D7_1432400,0.0002632710076846685
3711,PF3D7_1222200,0.00026297288849607174
2960,PF3D7_1035700,0.00026296039122129
828,PF3D7_0412600,0.0002626309972672239
3222,PF3D7_1122900,0.0002625553244760917
1160,PF3D7_0520900,0.00026254112296236737
1050,PF3D7_0509800,0.0002623757997897775
1958,PF3D7_0805900,0.0002623277982871595
3399,PF3D7_1140700,0.0002617189453084321
5469,PF3D7_1472900,0.00026169851698491396
2343,PF3D7_0911500.1,0.0002607555209131595
5200,PF3D7_1446000,0.0002606694311386684
1750,PF3D7_0717000,0.00026054940814389623
1910,PF3D7_0800900,0.0002604374734312984
5105,PF3D7_1436500,0.00026035618625535164
3978,PF3D7_1249400,0.00026015605400677723
135,PF3D7_0104200,0.00025985319676641495
5264,PF3D7_1452400,0.00025975940182529556
28,MAL13.1213708.1213907.bcgk,0.0002597156798853324
2571,PF3D7_0934400,0.0002596179962718715
4661,PF3D7_1363800,0.000259453856541973
5042,PF3D7_1430200,0.00025920797921032655
4419,PF3D7_1339100,0.00025871410333038424
5233,PF3D7_1449300,0.00025870732658341136
2121,PF3D7_0822500,0.00025856765810967393
2971,PF3D7_1037000,0.0002585596914545951
3997,PF3D7_1251300,0.00025849153542799005
4949,PF3D7_1420600,0.0002578385950122883
763,PF3D7_0405800,0.00025783569777685684
4852,PF3D7_1410500,0.00025782026879445384
3758,PF3D7_1226900,0.00025771042584555546
3800,PF3D7_1231100,0.00025762558824278314
657,PF3D7_0319100,0.0002573504650615112
2161,PF3D7_0826500,0.00025709443508669673
2773,PF3D7_1016900,0.0002570401274120202
177,PF3D7_0108400.1,0.00025694306889738187
1088,PF3D7_0513700,0.0002569316316136948
4193,PF3D7_1316400,0.0002569072869097906
999,PF3D7_0504700,0.00025686424318228305
4499,PF3D7_1347200,0.0002566153609309854
1909,PF3D7_0800800,0.00025602248337195564
1010,PF3D7_0505800,0.00025577739678901365
3201,PF3D7_1120800,0.0002557381481367924
818,PF3D7_0411400,0.00025559600232510465
3011,PF3D7_1100200,0.0002553832306903824
5149,PF3D7_1440900,0.0002551977465332416
4227,PF3D7_1319800,0.00025509974399835284
3353,PF3D7_1136100,0.00025508244636444005
1163,PF3D7_0521200,0.0002546120403002318
1561,PF3D7_0628900,0.00025455297508394546
3904,PF3D7_1242000,0.00025450761388502155
5110,PF3D7_1437000,0.00025427510998176126
1176,PF3D7_0522500,0.00025372556828641906
2927,PF3D7_1032400,0.00025349604930829576
3314,PF3D7_1132200,0.000253425163886344
997,PF3D7_0504500,0.0002531574135755936
993,PF3D7_0504100,0.0002530966176933112
5439,PF3D7_1469900,0.0002530747489426035
112,PF3D7_0101900,0.00025262449880908536
2550,PF3D7_0932300,0.00025254220458978963
4501,PF3D7_1347400,0.0002522525864693971
2500,PF3D7_0927300,0.000251941539742589
1891,PF3D7_0731700,0.00025171236967908684
1284,PF3D7_0600800,0.0002516859483438249
95,MAL9.19955.20066.....r...c,0.0002515145143205726
2848,PF3D7_1024400,0.00025149349168336664
1724,PF3D7_0714300,0.0002512556922223973
1858,PF3D7_0728200,0.00025125267272085253
3459,PF3D7_1146800,0.0002509250405566594
3227,PF3D7_1123400,0.0002508678969462585
3788,PF3D7_1229900.1,0.0002508000570114893
4582,PF3D7_1355600,0.0002507811699203195
3668,PF3D7_1217900,0.0002507076567032438
2837,PF3D7_1023300,0.0002499660931934341
3795,PF3D7_1230600,0.0002498214349693231
3866,PF3D7_1237900,0.00024929220300630336
4674,PF3D7_1365100,0.0002491692906144382
2134,PF3D7_0823800,0.0002489706221183391
3805,PF3D7_1231600,0.0002488491575643991
4021,PF3D7_1254000,0.00024879369829139305
2616,PF3D7_1001100.1,0.0002487195590408199
819,PF3D7_0411500,0.00024863481995322963
5371,PF3D7_1463100,0.0002485653045674527
4053,PF3D7_1302400,0.0002485289984683486
4494,PF3D7_1346700,0.0002485068572841056
5397,PF3D7_1465700,0.0002484071142088286
3872,PF3D7_1238500,0.00024811059196046834
2079,PF3D7_0818300,0.00024807563344705794
4951,PF3D7_1420800,0.00024805472697971703
3875,PF3D7_1238800,0.0002478794273808483
5182,PF3D7_1444200,0.00024784827431990664
3771,PF3D7_1228200,0.00024725323150643806
3050,PF3D7_1105600,0.0002470636823455003
2409,PF3D7_0918200,0.0002469061966019214
5357,PF3D7_1461700,0.000246877499064647
5334,PF3D7_1459400,0.00024686526734151663
2120,PF3D7_0822400,0.0002468323888630078
1243,PF3D7_0529200,0.00024663377016406296
4673,PF3D7_1365000,0.00024650603857026527
2624,PF3D7_1001900,0.00024635024027690894
1380,PF3D7_0610900,0.0002462678883327662
4350,PF3D7_1332100,0.0002461056770585724
1985,PF3D7_0808700,0.0002460003896219688
3028,PF3D7_1103400,0.00024582778125240327
121,PF3D7_0102800,0.00024566224865986766
4853,PF3D7_1410600,0.0002454161047798075
3511,PF3D7_1201900,0.00024530353166373115
3002,PF3D7_1040600,0.0002452587085077495
2350,PF3D7_0912200,0.00024510803299108183
4151,PF3D7_1312200,0.00024491372901153666
3761,PF3D7_1227200,0.00024485127020641766
253,PF3D7_0201200,0.0002447044701143992
2124,PF3D7_0822800,0.00024467649628936766
1697,PF3D7_0711200,0.00024449331979845533
2489,PF3D7_0926200,0.0002444389351796111
2333,PF3D7_0910500,0.00024404492676993115
1955,PF3D7_0805600,0.00024391704811862236
5100,PF3D7_1436000,0.0002438296252804707
4517,PF3D7_1349000,0.00024378118539765026
3923,PF3D7_1243900,0.00024372677582499934
2939,PF3D7_1033600,0.00024368429372407846
422,PF3D7_0218200,0.00024331343478088457
2253,PF3D7_0902500,0.0002433109526792097
2724,PF3D7_1012000,0.0002431755964596011
1706,PF3D7_0712400,0.00024315624307776372
4936,PF3D7_1419300,0.0002430613562226206
5333,PF3D7_1459300,0.00024304005417321992
3427,PF3D7_1143500,0.00024302218346377948
4434,PF3D7_1340700,0.00024299698086997768
926,PF3D7_0423100,0.00024296691366913577
5277,PF3D7_1453700,0.00024290131597300477
3322,PF3D7_1133000,0.00024277464754915779
4398,PF3D7_1337000,0.00024272322173431643
946,PF3D7_0425100,0.0002424898553845589
4971,PF3D7_1422800,0.00024226967040191216
4387,PF3D7_1335900,0.0002417837157825444
658,PF3D7_0319200,0.00024171042514888484
5302,PF3D7_1456200,0.00024107456751116271
5337,PF3D7_1459700,0.00024095439467990989
970,PF3D7_0501700,0.00024089458325906901
2788,PF3D7_1018400,0.00024078232302977175
1138,PF3D7_0518700,0.0002406958104802294
4989,PF3D7_1425000,0.00024025653562424979
3284,PF3D7_1129200,0.00024002463030839657
3574,PF3D7_1208300,0.0002399992573001393
3165,PF3D7_1117200,0.00023964467141978125
2449,PF3D7_0922200,0.00023960319595158454
4635,PF3D7_1361200,0.0002395579189024062
2502,PF3D7_0927500,0.0002391242259490489
2193,PF3D7_0829700,0.00023873013234470473
1256,PF3D7_0530500,0.00023856949057077744
3499,PF3D7_1200700,0.00023856496458524623
4330,PF3D7_1330100,0.0002382217690714407
4510,PF3D7_1348300,0.00023818007432360315
3922,PF3D7_1243800,0.0002380610286642932
4198,PF3D7_1316900,0.00023805503608592462
753,PF3D7_0404800,0.00023798462975975308
276,PF3D7_0203500,0.00023766782352305764
2703,PF3D7_1009900,0.00023761533498094041
602,PF3D7_0313700.1,0.00023742542219357257
3377,PF3D7_1138500,0.0002371534919144509
4146,PF3D7_1311700,0.00023693301842585076
208,PF3D7_0111600,0.00023666575662518007
2671,PF3D7_1006600,0.00023666248685501226
2468,PF3D7_0924100,0.00023661316273602221
1394,PF3D7_0612300,0.00023641923425884212
3270,PF3D7_1127700,0.00023636725362573366
5193,PF3D7_1445300,0.00023635481488902608
4167,PF3D7_1313800,0.00023612082093737579
5512,PF3D7_1477200,0.00023582788574944667
2451,PF3D7_0922400,0.0002356694398994724
3497,PF3D7_1200500,0.00023564545829173197
2679,PF3D7_1007400,0.00023564517120670158
3815,PF3D7_1232700,0.00023528030788818742
2957,PF3D7_1035400,0.0002349048200654061
2911,PF3D7_1030800,0.0002344722704521341
546,PF3D7_0308000,0.00023428155449803232
3170,PF3D7_1117700,0.0002342127853104789
5203,PF3D7_1446300,0.00023409550849645184
5411,PF3D7_1467100,0.0002340838712727344
3196,PF3D7_1120300,0.0002340275729115737
5268,PF3D7_1452800,0.0002340268119674009
645,PF3D7_0317900,0.00023391399616893766
1776,PF3D7_0719600,0.00023339664130586662
2988,PF3D7_1038700,0.0002333255045435249
2908,PF3D7_1030500,0.0002332588541338407
2374,PF3D7_0914700,0.00023320711274454344
582,PF3D7_0311500,0.00023319803988641847
746,PF3D7_0404100,0.00023299943071945542
2259,PF3D7_0903100,0.00023296617361299118
909,PF3D7_0421300,0.00023292071758948077
2351,PF3D7_0912400,0.00023271973074616407
5066,PF3D7_1432600,0.0002326996665744124
212,PF3D7_0112100,0.00023267816526602748
4266,PF3D7_1323700,0.000232291394046456
4581,PF3D7_1355500,0.00023212031158491382
3422,PF3D7_1143000,0.0002319773080595376
3663,PF3D7_1217400,0.00023165176862481045
2749,PF3D7_1014500,0.0002316446506606879
3054,PF3D7_1106000,0.00023152503244761394
5252,PF3D7_1451200,0.00023117573260411802
2477,PF3D7_0925000,0.00023117257235952872
2476,PF3D7_0924900,0.00023093901419976183
2514,PF3D7_0928700,0.0002307926699356095
223,PF3D7_0113400,0.0002304988122014604
3332,PF3D7_1134000,0.00023044834553416965
1708,PF3D7_0712600,0.00022977231170795998
273,PF3D7_0203200,0.00022975053752304206
2338,PF3D7_0911000,0.00022968257589372
2269,PF3D7_0904100,0.00022946585081827747
1415,PF3D7_0614400,0.0002292791082938073
5408,PF3D7_1466800,0.0002291726056415378
5420,PF3D7_1468000,0.00022863251950138168
3193,PF3D7_1120000,0.00022845178148345598
31,MAL13.243882.244060.bcgkrv,0.00022828463770413083
3441,PF3D7_1144900,0.0002280700578673059
1926,PF3D7_0802500,0.000228029750178911
5481,PF3D7_1474100,0.00022771732464644444
4698,PF3D7_1367500,0.00022749971818391697
4656,PF3D7_1363300,0.00022747722464516588
1006,PF3D7_0505400,0.00022747145521453052
4678,PF3D7_1365500,0.00022724277316746585
3350,PF3D7_1135800,0.00022680818515155584
550,PF3D7_0308400,0.0002267733190699905
1385,PF3D7_0611400,0.0002267707018081281
3055,PF3D7_1106100,0.00022666216754798165
5084,PF3D7_1434400,0.00022654407072156716
2141,PF3D7_0824500,0.00022620259103013084
3778,PF3D7_1228900,0.00022614162355156177
5108,PF3D7_1436800,0.0002259002667420247
737,PF3D7_0403200,0.00022583533007558006
4718,PF3D7_1369500,0.0002256054508879062
3166,PF3D7_1117300,0.0002255340909086025
731,PF3D7_0402400,0.00022552788940755045
4650,PF3D7_1362700,0.00022552569867350885
2951,PF3D7_1034800,0.00022535419200809363
1976,PF3D7_0807700,0.00022534887914099692
2635,PF3D7_1003000,0.00022533273356673935
4305,PF3D7_1327600,0.00022523109102623554
5211,PF3D7_1447100,0.00022487087526639504
5266,PF3D7_1452600,0.00022469716434471415
554,PF3D7_0308800,0.0002244681952053024
1047,PF3D7_0509500,0.0002244230674683283
3466,PF3D7_1147500,0.00022421109547336154
3254,PF3D7_1126100,0.00022366025097512058
298,PF3D7_0205700.1,0.00022363835223269209
2608,PF3D7_1000300,0.00022352818814773737
4791,PF3D7_1404500,0.0002234159334326968
160,PF3D7_0106700,0.00022336705539896355
4806,PF3D7_1405900,0.00022331550782311876
4761,PF3D7_1401500,0.0002232894879131889
1140,PF3D7_0518900,0.00022315855969000302
4066,PF3D7_1303700,0.0002229179767530575
4418,PF3D7_1339000,0.00022273604872850982
2944,PF3D7_1034100,0.000222695997514356
3403,PF3D7_1141100,0.00022237597246059493
249,PF3D7_0200700,0.00022235596947286023
3971,PF3D7_1248700,0.0002221995654900194
715,PF3D7_0400700,0.0002219993813767135
3163,PF3D7_1117000,0.00022197421205512053
2650,PF3D7_1004500,0.000221973871118471
959,PF3D7_0500600,0.00022178900359067432
2330,PF3D7_0910200,0.0002213953742385384
4768,PF3D7_1402200,0.00022121184480403943
1728,PF3D7_0714700,0.00022104436601511404
4717,PF3D7_1369400,0.00022096751613847904
4196,PF3D7_1316700,0.00022080078885195015
2994,PF3D7_1039600,0.00022075302380750002
1247,PF3D7_0529600,0.0002207000097203581
5519,PF3D7_1477900,0.00022057194212081772
3363,PF3D7_1137100,0.00022052313530703023
4902,PF3D7_1415500,0.0002202059063630033
1849,PF3D7_0727300,0.00021991374636777067
3223,PF3D7_1123000,0.0002197304046484431
2851,PF3D7_1024700,0.00021946225426049828
106,PF3D7_0100900,0.00021944045623256442
2659,PF3D7_1005400,0.0002190465201089973
3090,PF3D7_1109600,0.0002187344403291032
4377,PF3D7_1334800,0.0002186740866630213
3275,PF3D7_1128200,0.00021865050968040614
2095,PF3D7_0819900,0.0002186050027797017
2865,PF3D7_1026100,0.0002185515273120566
2360,PF3D7_0913300,0.000218537238010939
4265,PF3D7_1323600,0.0002184819092257669
3870,PF3D7_1238300,0.00021838771220462666
4344,PF3D7_1331500,0.000218383628875423
392,PF3D7_0215200,0.00021836139153257308
2936,PF3D7_1033300,0.0002182005920769002
1764,PF3D7_0718400,0.00021764972520056718
1727,PF3D7_0714600,0.00021752507263771593
5310,PF3D7_1457000,0.000217071656135902
5398,PF3D7_1465800,0.00021694660498214653
3784,PF3D7_1229500,0.0002168175546199638
4204,PF3D7_1317500,0.00021679981478655078
1226,PF3D7_0527500,0.0002167453850598623
695,PF3D7_0322900,0.0002166336975833474
4189,PF3D7_1316000,0.0002164869164512929
3689,PF3D7_1220000,0.0002162776872834573
4667,PF3D7_1364400,0.000216263855775678
1927,PF3D7_0802600,0.00021617761567866418
2741,PF3D7_1013700,0.00021617148747466922
1585,PF3D7_0632000,0.0002161586659599448
3021,PF3D7_1102600,0.00021611820257611602
1319,PF3D7_0604900,0.00021594608354785706
1628,PF3D7_0704000,0.0002159164496286742
1167,PF3D7_0521600,0.00021575977307147147
