,Feature,W,Scaled
2807,PF3D7_1020300,1.1543598175048828,0.1159668
1332,PF3D7_0606200,1.1543598175048828,0.1159668
4283,PF3D7_1325400,1.1543596982955933,0.11593628
1173,PF3D7_0522200,1.1543596982955933,0.11593628
1514,PF3D7_0624300,1.1543596982955933,0.11593628
366,PF3D7_0212600,1.1543596982955933,0.11593628
3334,PF3D7_1134200,1.1543596982955933,0.11593628
1979,PF3D7_0808000,1.1543595790863037,0.11587524
945,PF3D7_0425000,1.1543595790863037,0.11587524
896,PF3D7_0419800,1.1543595790863037,0.11587524
93,MAL9.1364119.1364181.....r,1.1543594598770142,0.11581421
3801,PF3D7_1231200,1.1543594598770142,0.11581421
1576,PF3D7_0630400,1.1543593406677246,0.11578369
3501,PF3D7_1200900,1.1543593406677246,0.11578369
1306,PF3D7_0603600,1.1543593406677246,0.11578369
2954,PF3D7_1035100,1.1543593406677246,0.11578369
1282,PF3D7_0600400,1.154359221458435,0.11572266
636,PF3D7_0317000,1.154359221458435,0.11572266
3812,PF3D7_1232400,1.154359221458435,0.11572266
4111,PF3D7_1308200,1.1543591022491455,0.11569214
19,MAL12.1297315.1297410.....,1.154358983039856,0.1156311
976,PF3D7_0502300,1.154358983039856,0.1156311
4121,PF3D7_1309200,1.154358983039856,0.1156311
1553,PF3D7_0628100,1.154358983039856,0.1156311
1086,PF3D7_0513500,1.154358983039856,0.1156311
878,PF3D7_0418000,1.154358983039856,0.1156311
1297,PF3D7_0602700,1.1543588638305664,0.11560059
326,PF3D7_0208500,1.1543587446212769,0.11553955
4829,PF3D7_1408200,1.1543587446212769,0.11553955
3580,PF3D7_1208900,1.1543587446212769,0.11553955
3359,PF3D7_1136700.1,1.1543587446212769,0.11553955
461,PF3D7_0222500,1.1543587446212769,0.11553955
2507,PF3D7_0928000.1,1.1543587446212769,0.11553955
2886,PF3D7_1028300,1.1543587446212769,0.11553955
708,PF3D7_0324600,1.1543586254119873,0.11547852
3603,PF3D7_1211200,1.1543586254119873,0.11547852
3788,PF3D7_1229900.1,1.1543586254119873,0.11547852
2799,PF3D7_1019500.1,1.1543586254119873,0.11547852
3507,PF3D7_1201500,1.1543585062026978,0.115448
1191,PF3D7_0524000,1.1543585062026978,0.115448
4462,PF3D7_1343500,1.1543585062026978,0.115448
4240,PF3D7_1321100,1.1543583869934082,0.11538696
1417,PF3D7_0614600,1.1543583869934082,0.11538696
5259,PF3D7_1451900,1.1543583869934082,0.11538696
3963,PF3D7_1247900,1.1543583869934082,0.11538696
770,PF3D7_0406600,1.1543583869934082,0.11538696
4939,PF3D7_1419600,1.1543583869934082,0.11538696
1393,PF3D7_0612200,1.1543582677841187,0.11535645
1292,PF3D7_0602200,1.154358148574829,0.11529541
2685,PF3D7_1008000,1.154358148574829,0.11529541
4216,PF3D7_1318700,1.1543580293655396,0.11526489
5140,PF3D7_1440000,1.1543580293655396,0.11526489
3309,PF3D7_1131700,1.1543580293655396,0.11526489
5225,PF3D7_1448500,1.1543580293655396,0.11526489
3413,PF3D7_1142100,1.1543580293655396,0.11526489
2575,PF3D7_0934800,1.15435791015625,0.11520386
2934,PF3D7_1033100,1.15435791015625,0.11520386
64,MAL6.588905.588953....k...,1.15435791015625,0.11520386
1236,PF3D7_0528500,1.15435791015625,0.11520386
1238,PF3D7_0528700,1.15435791015625,0.11520386
5292,PF3D7_1455200.1,1.1543577909469604,0.11514282
3965,PF3D7_1248100,1.1543577909469604,0.11514282
4925,PF3D7_1417800,1.1543577909469604,0.11514282
4329,PF3D7_1330000.1,1.1543577909469604,0.11514282
1865,PF3D7_0728900,1.1543577909469604,0.11514282
2357,PF3D7_0913000,1.154357671737671,0.1151123
349,PF3D7_0210900,1.1543575525283813,0.11505127
2614,PF3D7_1000900,1.1543575525283813,0.11505127
969,PF3D7_0501600,1.1543575525283813,0.11505127
5205,PF3D7_1446500,1.1543575525283813,0.11505127
2913,PF3D7_1031000,1.1543575525283813,0.11505127
2152,PF3D7_0825600,1.1543574333190918,0.11502075
258,PF3D7_0201700,1.1543574333190918,0.11502075
4267,PF3D7_1323800,1.1543574333190918,0.11502075
3013,PF3D7_1100500,1.1543574333190918,0.11502075
2027,PF3D7_0812900,1.1543574333190918,0.11502075
361,PF3D7_0212100,1.1543573141098022,0.11495972
1223,PF3D7_0527200,1.1543573141098022,0.11495972
3401,PF3D7_1140900,1.1543573141098022,0.11495972
2564,PF3D7_0933700,1.1543573141098022,0.11495972
4254,PF3D7_1322500,1.1543571949005127,0.11489868
2293,PF3D7_0906500,1.1543570756912231,0.11486816
4429,PF3D7_1340200,1.1543570756912231,0.11486816
3601,PF3D7_1211000,1.1543569564819336,0.11480713
3526,PF3D7_1203400,1.1543569564819336,0.11480713
2118,PF3D7_0822200,1.1543569564819336,0.11480713
407,PF3D7_0216700.1,1.1543569564819336,0.11480713
1926,PF3D7_0802500,1.1543569564819336,0.11480713
1818,PF3D7_0723800,1.1543569564819336,0.11480713
898,PF3D7_0420000,1.154356837272644,0.11477661
3354,PF3D7_1136200,1.1543567180633545,0.11471558
5281,PF3D7_1454100,1.1543567180633545,0.11471558
4520,PF3D7_1349300,1.1543567180633545,0.11471558
4073,PF3D7_1304400,1.154356598854065,0.11468506
1718,PF3D7_0713700,1.154356598854065,0.11468506
508,PF3D7_0304200,1.1543564796447754,0.11462402
5042,PF3D7_1430200,1.1543564796447754,0.11462402
1621,PF3D7_0703300,1.1543563604354858,0.11456299
1054,PF3D7_0510200,1.1543563604354858,0.11456299
1663,PF3D7_0707800,1.1543562412261963,0.11453247
4574,PF3D7_1354700,1.1543562412261963,0.11453247
3873,PF3D7_1238600,1.1543562412261963,0.11453247
3954,PF3D7_1247000.1,1.1543561220169067,0.11447144
4653,PF3D7_1363000,1.1543561220169067,0.11447144
1731,PF3D7_0715100,1.1543560028076172,0.11444092
501,PF3D7_0303500,1.1543560028076172,0.11444092
5379,PF3D7_1463900,1.1543560028076172,0.11444092
4535,PF3D7_1350800,1.1543560028076172,0.11444092
512,PF3D7_0304600,1.1543560028076172,0.11444092
1986,PF3D7_0808800,1.154355764389038,0.11434937
1906,PF3D7_0800400,1.154355764389038,0.11434937
3851,PF3D7_1236400,1.1543556451797485,0.11428833
4933,PF3D7_1419000,1.154355525970459,0.11422729
1214,PF3D7_0526300,1.154355525970459,0.11422729
4851,PF3D7_1410400,1.154355525970459,0.11422729
3154,PF3D7_1116100,1.154355525970459,0.11422729
5282,PF3D7_1454200,1.154355525970459,0.11422729
1735,PF3D7_0715500,1.154355525970459,0.11422729
833,PF3D7_0413500,1.1543554067611694,0.11419678
2318,PF3D7_0909000,1.1543554067611694,0.11419678
444,PF3D7_0220400,1.1543554067611694,0.11419678
4199,PF3D7_1317000,1.1543552875518799,0.11413574
2930,PF3D7_1032700,1.1543552875518799,0.11413574
17,MAL11.804991.805237..c..r..,1.1543552875518799,0.11413574
1431,PF3D7_0616000,1.1543551683425903,0.11410522
895,PF3D7_0419700,1.1543551683425903,0.11410522
3937,PF3D7_1245300,1.1543551683425903,0.11410522
2978,PF3D7_1037700,1.1543550491333008,0.11404419
3388,PF3D7_1139600,1.1543550491333008,0.11404419
4286,PF3D7_1325700,1.1543549299240112,0.11398315
5405,PF3D7_1466500,1.1543549299240112,0.11398315
3423,PF3D7_1143100,1.1543549299240112,0.11398315
709,PF3D7_0324800,1.1543548107147217,0.11395264
4700,PF3D7_1367700,1.1543546915054321,0.1138916
3629,PF3D7_1213900,1.1543545722961426,0.11386108
3772,PF3D7_1228300,1.1543545722961426,0.11386108
2262,PF3D7_0903400,1.1543545722961426,0.11386108
931,PF3D7_0423600,1.154354453086853,0.11380005
3644,PF3D7_1215400,1.154354453086853,0.11380005
1784,PF3D7_0720400,1.1543543338775635,0.11376953
3177,PF3D7_1118400,1.1543543338775635,0.11376953
3917,PF3D7_1243300,1.1543543338775635,0.11376953
4144,PF3D7_1311500,1.1543543338775635,0.11376953
1527,PF3D7_0625500,1.154354214668274,0.1137085
4124,PF3D7_1309500,1.154354214668274,0.1137085
1210,PF3D7_0525900,1.1543540954589844,0.11364746
1468,PF3D7_0619700,1.1543540954589844,0.11364746
1849,PF3D7_0727300,1.1543540954589844,0.11364746
5514,PF3D7_1477400,1.1543539762496948,0.11361694
4891,PF3D7_1414400,1.1543539762496948,0.11361694
2328,PF3D7_0910000,1.1543539762496948,0.11361694
155,PF3D7_0106200,1.1543538570404053,0.11355591
530,PF3D7_0306400,1.1543538570404053,0.11355591
2872,PF3D7_1026900,1.1543537378311157,0.11352539
5498,PF3D7_1475800,1.1543537378311157,0.11352539
1093,PF3D7_0514200,1.1543537378311157,0.11352539
5425,PF3D7_1468500,1.1543537378311157,0.11352539
5344,PF3D7_1460400,1.1543536186218262,0.11346436
2341,PF3D7_0911300,1.1543536186218262,0.11346436
560,PF3D7_0309400,1.1543536186218262,0.11346436
2261,PF3D7_0903300,1.1543536186218262,0.11346436
3845,PF3D7_1235800,1.1543536186218262,0.11346436
4693,PF3D7_1367000,1.1543536186218262,0.11346436
1360,PF3D7_0608900,1.1543534994125366,0.11343384
239,PF3D7_0115400,1.1543534994125366,0.11343384
58,MAL5.105778.105973.bc.kr..,1.1543534994125366,0.11343384
2477,PF3D7_0925000,1.1543534994125366,0.11343384
5445,PF3D7_1470500,1.1543534994125366,0.11343384
1217,PF3D7_0526600,1.154353380203247,0.1133728
3033,PF3D7_1103900,1.154353380203247,0.1133728
451,PF3D7_0221100,1.154353380203247,0.1133728
751,PF3D7_0404600,1.154353380203247,0.1133728
4139,PF3D7_1311000,1.1543532609939575,0.11331177
612,PF3D7_0314700,1.154353141784668,0.11328125
3069,PF3D7_1107500,1.154353141784668,0.11328125
87,MAL8.97578.97856.bcgkrvy.c,1.154353141784668,0.11328125
2990,PF3D7_1038900,1.154353141784668,0.11328125
2445,PF3D7_0921800,1.1543530225753784,0.11322021
1705,PF3D7_0712300,1.1543530225753784,0.11322021
4932,PF3D7_1418900,1.1543530225753784,0.11322021
3335,PF3D7_1134300,1.1543530225753784,0.11322021
465,PF3D7_0223100,1.1543529033660889,0.1131897
731,PF3D7_0402400,1.1543527841567993,0.11312866
4989,PF3D7_1425000,1.1543527841567993,0.11312866
3831,PF3D7_1234400,1.1543527841567993,0.11312866
3426,PF3D7_1143400,1.1543527841567993,0.11312866
176,PF3D7_0108300,1.1543527841567993,0.11312866
2517,PF3D7_0929000,1.1543526649475098,0.11306763
2397,PF3D7_0917000,1.1543526649475098,0.11306763
4258,PF3D7_1322900,1.1543526649475098,0.11306763
4321,PF3D7_1329200,1.1543526649475098,0.11306763
1265,PF3D7_0531400,1.1543526649475098,0.11306763
5457,PF3D7_1471700,1.1543525457382202,0.11303711
5474,PF3D7_1473400,1.1543525457382202,0.11303711
3846,PF3D7_1235900,1.1543524265289307,0.11297607
4695,PF3D7_1367200,1.1543524265289307,0.11297607
3289,PF3D7_1129700,1.1543523073196411,0.11294556
5056,PF3D7_1431600,1.1543523073196411,0.11294556
2956,PF3D7_1035300,1.1543521881103516,0.11288452
3257,PF3D7_1126400,1.1543521881103516,0.11288452
1352,PF3D7_0608200,1.1543521881103516,0.11288452
3392,PF3D7_1140000,1.1543521881103516,0.11288452
1490,PF3D7_0621900,1.154352068901062,0.112854
194,PF3D7_0110100,1.154352068901062,0.112854
3610,PF3D7_1212000,1.154352068901062,0.112854
346,PF3D7_0210600,1.154352068901062,0.112854
3298,PF3D7_1130600,1.1543519496917725,0.11279297
802,PF3D7_0409800,1.1543519496917725,0.11279297
4740,PF3D7_1372600,1.1543519496917725,0.11279297
785,PF3D7_0408100,1.1543519496917725,0.11279297
4835,PF3D7_1408800,1.1543519496917725,0.11279297
3212,PF3D7_1121900,1.154351830482483,0.11273193
642,PF3D7_0317600,1.154351830482483,0.11273193
1981,PF3D7_0808200,1.154351830482483,0.11273193
2876,PF3D7_1027300,1.154351830482483,0.11273193
202,PF3D7_0111000,1.154351830482483,0.11273193
4619,PF3D7_1359500,1.1543515920639038,0.11264038
2228,PF3D7_0833300,1.1543515920639038,0.11264038
1829,PF3D7_0724900,1.1543514728546143,0.11260986
5366,PF3D7_1462600,1.1543514728546143,0.11260986
4998,PF3D7_1425900,1.1543514728546143,0.11260986
4430,PF3D7_1340300,1.1543514728546143,0.11260986
5106,PF3D7_1436600,1.1543513536453247,0.11254883
3923,PF3D7_1243900,1.1543513536453247,0.11254883
5110,PF3D7_1437000,1.1543513536453247,0.11254883
1618,PF3D7_0703000,1.1543513536453247,0.11254883
2223,PF3D7_0832800,1.1543512344360352,0.11251831
4951,PF3D7_1420800,1.1543512344360352,0.11251831
4523,PF3D7_1349600,1.1543512344360352,0.11251831
939,PF3D7_0424400,1.1543512344360352,0.11251831
2451,PF3D7_0922400,1.1543512344360352,0.11251831
5198,PF3D7_1445800,1.1543512344360352,0.11251831
1521,PF3D7_0625000.1,1.1543511152267456,0.11245728
4689,PF3D7_1366600,1.1543511152267456,0.11245728
5308,PF3D7_1456800,1.1543511152267456,0.11245728
4647,PF3D7_1362400,1.1543511152267456,0.11245728
3768,PF3D7_1227900,1.154350996017456,0.11239624
2776,PF3D7_1017200,1.154350996017456,0.11239624
3351,PF3D7_1135900,1.154350996017456,0.11239624
2419,PF3D7_0919200,1.154350996017456,0.11239624
3178,PF3D7_1118500,1.154350996017456,0.11239624
4518,PF3D7_1349100,1.1543508768081665,0.11236572
4966,PF3D7_1422300,1.154350757598877,0.11230469
541,PF3D7_0307500,1.154350757598877,0.11230469
5386,PF3D7_1464600,1.154350757598877,0.11230469
3732,PF3D7_1224300,1.154350757598877,0.11230469
4956,PF3D7_1421300,1.1543506383895874,0.11227417
1479,PF3D7_0620800,1.1543506383895874,0.11227417
5120,PF3D7_1438000,1.1543505191802979,0.11221313
2909,PF3D7_1030600,1.1543505191802979,0.11221313
2648,PF3D7_1004300,1.1543503999710083,0.1121521
3186,PF3D7_1119300,1.1543503999710083,0.1121521
1107,PF3D7_0515600,1.1543503999710083,0.1121521
3419,PF3D7_1142700,1.1543503999710083,0.1121521
3686,PF3D7_1219700,1.1543503999710083,0.1121521
4853,PF3D7_1410600,1.1543503999710083,0.1121521
294,PF3D7_0205300,1.1543503999710083,0.1121521
3047,PF3D7_1105300,1.1543502807617188,0.11212158
609,PF3D7_0314400,1.1543501615524292,0.11206055
5433,PF3D7_1469300,1.1543501615524292,0.11206055
5062,PF3D7_1432200,1.1543501615524292,0.11206055
3945,PF3D7_1246100,1.1543501615524292,0.11206055
2072,PF3D7_0817500,1.1543500423431396,0.11203003
5392,PF3D7_1465200,1.15434992313385,0.11196899
3640,PF3D7_1215000,1.15434992313385,0.11196899
1850,PF3D7_0727400,1.1543498039245605,0.11193848
1401,PF3D7_0613000.1,1.1543498039245605,0.11193848
5237,PF3D7_1449700,1.154349684715271,0.11187744
5356,PF3D7_1461600,1.154349684715271,0.11187744
3452,PF3D7_1146000,1.154349684715271,0.11187744
1535,PF3D7_0626300,1.1543495655059814,0.11181641
105,PF3D7_0100800,1.1543495655059814,0.11181641
2113,PF3D7_0821700,1.1543495655059814,0.11181641
1136,PF3D7_0518500,1.1543495655059814,0.11181641
4731,PF3D7_1371600,1.1543495655059814,0.11181641
2280,PF3D7_0905200,1.154349446296692,0.11178589
5523,PF3D7_1478300,1.154349446296692,0.11178589
498,PF3D7_0303200,1.154349446296692,0.11178589
1153,PF3D7_0520200,1.154349446296692,0.11178589
2032,PF3D7_0813400,1.1543493270874023,0.11172485
5061,PF3D7_1432100,1.1543493270874023,0.11172485
1629,PF3D7_0704100,1.1543493270874023,0.11172485
520,PF3D7_0305400,1.1543493270874023,0.11172485
4025,PF3D7_1254400,1.1543493270874023,0.11172485
4024,PF3D7_1254300,1.1543493270874023,0.11172485
4055,PF3D7_1302600,1.1543492078781128,0.11169434
4303,PF3D7_1327400,1.1543490886688232,0.1116333
3663,PF3D7_1217400,1.1543490886688232,0.1116333
324,PF3D7_0208300,1.1543490886688232,0.1116333
617,PF3D7_0315200,1.1543490886688232,0.1116333
2045,PF3D7_0814700,1.1543490886688232,0.1116333
2138,PF3D7_0824200,1.1543490886688232,0.1116333
3236,PF3D7_1124300,1.1543490886688232,0.1116333
1950,PF3D7_0805100,1.1543489694595337,0.11160278
2985,PF3D7_1038400,1.1543488502502441,0.11154175
1326,PF3D7_0605600,1.1543488502502441,0.11154175
3113,PF3D7_1111900,1.1543488502502441,0.11154175
4753,PF3D7_1400600,1.1543488502502441,0.11154175
5466,PF3D7_1472600,1.1543488502502441,0.11154175
1737,PF3D7_0715700,1.1543487310409546,0.11148071
1409,PF3D7_0613800,1.1543487310409546,0.11148071
1232,PF3D7_0528100,1.154348611831665,0.1114502
5325,PF3D7_1458500,1.154348611831665,0.1114502
684,PF3D7_0321800,1.154348611831665,0.1114502
664,PF3D7_0319800,1.154348611831665,0.1114502
212,PF3D7_0112100,1.154348611831665,0.1114502
1341,PF3D7_0607100,1.1543484926223755,0.11138916
978,PF3D7_0502500,1.1543484926223755,0.11138916
571,PF3D7_0310500,1.1543484926223755,0.11138916
1174,PF3D7_0522300,1.154348373413086,0.11135864
4490,PF3D7_1346300,1.154348373413086,0.11135864
3357,PF3D7_1136500.1,1.154348373413086,0.11135864
3331,PF3D7_1133900,1.154348373413086,0.11135864
4947,PF3D7_1420400,1.1543482542037964,0.11129761
10,MAL10.947605.947888.b..kr..,1.1543482542037964,0.11129761
5399,PF3D7_1465900,1.1543482542037964,0.11129761
117,PF3D7_0102400,1.1543481349945068,0.11126709
2927,PF3D7_1032400,1.1543481349945068,0.11126709
1564,PF3D7_0629200,1.1543480157852173,0.11120605
4886,PF3D7_1413900,1.1543480157852173,0.11120605
2975,PF3D7_1037400,1.1543480157852173,0.11120605
3286,PF3D7_1129400,1.1543480157852173,0.11120605
4182,PF3D7_1315300,1.1543480157852173,0.11120605
2057,PF3D7_0816000,1.1543478965759277,0.11114502
1097,PF3D7_0514600,1.1543478965759277,0.11114502
4029,PF3D7_1254800,1.1543477773666382,0.1111145
639,PF3D7_0317300,1.1543476581573486,0.11105347
4454,PF3D7_1342700,1.1543476581573486,0.11105347
4052,PF3D7_1302300,1.1543476581573486,0.11105347
5360,PF3D7_1462000,1.1543476581573486,0.11105347
4943,PF3D7_1420000,1.1543476581573486,0.11105347
783,PF3D7_0407900,1.1543476581573486,0.11105347
2313,PF3D7_0908500,1.1543476581573486,0.11105347
3915,PF3D7_1243100,1.154347538948059,0.11102295
214,PF3D7_0112400,1.154347538948059,0.11102295
834,PF3D7_0413600,1.1543474197387695,0.11096191
3960,PF3D7_1247600,1.1543474197387695,0.11096191
2592,PF3D7_0936500,1.1543474197387695,0.11096191
365,PF3D7_0212500,1.1543474197387695,0.11096191
1096,PF3D7_0514500,1.1543474197387695,0.11096191
2848,PF3D7_1024400,1.1543474197387695,0.11096191
2525,PF3D7_0929800,1.15434730052948,0.11090088
5538,PF3D7_1480000,1.15434730052948,0.11090088
572,PF3D7_0310600.1,1.1543471813201904,0.11087036
1334,PF3D7_0606400,1.1543471813201904,0.11087036
4356,PF3D7_1332700,1.1543471813201904,0.11087036
4855,PF3D7_1410800,1.1543471813201904,0.11087036
3095,PF3D7_1110100,1.1543471813201904,0.11087036
11,MAL11.1116008.1116068.....r,1.1543470621109009,0.11080933
952,PF3D7_0425800,1.1543470621109009,0.11080933
2672,PF3D7_1006700,1.1543470621109009,0.11080933
340,PF3D7_0209900,1.1543469429016113,0.11077881
255,PF3D7_0201400,1.1543468236923218,0.11071777
2726,PF3D7_1012200,1.1543468236923218,0.11071777
1568,PF3D7_0629600,1.1543467044830322,0.11068726
379,PF3D7_0213900,1.1543467044830322,0.11068726
701,PF3D7_0323600,1.1543467044830322,0.11068726
2109,PF3D7_0821300,1.1543467044830322,0.11068726
4421,PF3D7_1339400,1.1543465852737427,0.11062622
200,PF3D7_0110800,1.1543465852737427,0.11062622
992,PF3D7_0504000,1.1543465852737427,0.11062622
4349,PF3D7_1332000,1.1543465852737427,0.11062622
5130,PF3D7_1439000,1.1543464660644531,0.11056519
4696,PF3D7_1367300,1.1543464660644531,0.11056519
721,PF3D7_0401400,1.1543464660644531,0.11056519
3735,PF3D7_1224600,1.1543464660644531,0.11056519
3271,PF3D7_1127800,1.1543463468551636,0.11053467
1277,PF3D7_0533000,1.1543463468551636,0.11053467
1824,PF3D7_0724400,1.154346227645874,0.11047363
5417,PF3D7_1467700,1.154346227645874,0.11047363
4119,PF3D7_1309000,1.154346227645874,0.11047363
3432,PF3D7_1144000,1.154346227645874,0.11047363
4289,PF3D7_1326000,1.1543461084365845,0.11044312
2360,PF3D7_0913300,1.154345989227295,0.11038208
5380,PF3D7_1464000,1.154345989227295,0.11038208
2668,PF3D7_1006300,1.154345989227295,0.11038208
4278,PF3D7_1324900,1.154345989227295,0.11038208
1244,PF3D7_0529300,1.154345989227295,0.11038208
1418,PF3D7_0614700,1.1543458700180054,0.11035156
3228,PF3D7_1123500,1.1543457508087158,0.11029053
3961,PF3D7_1247700,1.1543457508087158,0.11029053
2968,PF3D7_1036700,1.1543457508087158,0.11029053
2044,PF3D7_0814600,1.1543457508087158,0.11029053
4922,PF3D7_1417500,1.1543456315994263,0.11022949
302,PF3D7_0206100,1.1543456315994263,0.11022949
4273,PF3D7_1324400,1.1543456315994263,0.11022949
1061,PF3D7_0511000,1.1543456315994263,0.11022949
3324,PF3D7_1133200,1.1543456315994263,0.11022949
820,PF3D7_0411700,1.1543455123901367,0.11019897
447,PF3D7_0220700,1.1543453931808472,0.11013794
2283,PF3D7_0905500,1.1543453931808472,0.11013794
4626,PF3D7_1360200,1.1543453931808472,0.11013794
5015,PF3D7_1427500,1.1543453931808472,0.11013794
854,PF3D7_0415600,1.1543452739715576,0.11010742
3264,PF3D7_1127100,1.154345154762268,0.11004639
4402,PF3D7_1337400,1.1543450355529785,0.10998535
3798,PF3D7_1230900,1.1543450355529785,0.10998535
2585,PF3D7_0935800,1.1543450355529785,0.10998535
3267,PF3D7_1127400,1.1543450355529785,0.10998535
4319,PF3D7_1329000,1.154344916343689,0.10995483
3572,PF3D7_1208100,1.154344916343689,0.10995483
408,PF3D7_0216800,1.154344916343689,0.10995483
1682,PF3D7_0709700,1.154344916343689,0.10995483
5328,PF3D7_1458800,1.1543447971343994,0.1098938
930,PF3D7_0423500,1.1543447971343994,0.1098938
4745,PF3D7_1373300,1.1543446779251099,0.10986328
3134,PF3D7_1114000,1.1543446779251099,0.10986328
5080,PF3D7_1434000,1.1543446779251099,0.10986328
4089,PF3D7_1306000,1.1543445587158203,0.10980225
2083,PF3D7_0818700,1.1543445587158203,0.10980225
3157,PF3D7_1116400,1.1543445587158203,0.10980225
746,PF3D7_0404100,1.1543445587158203,0.10980225
2907,PF3D7_1030400,1.1543445587158203,0.10980225
2411,PF3D7_0918400,1.1543445587158203,0.10980225
4034,PF3D7_1300200,1.1543444395065308,0.10977173
2333,PF3D7_0910500,1.1543444395065308,0.10977173
1617,PF3D7_0702900,1.1543444395065308,0.10977173
4558,PF3D7_1353100,1.1543444395065308,0.10977173
1715,PF3D7_0713400,1.1543444395065308,0.10977173
5163,PF3D7_1442300,1.1543444395065308,0.10977173
